AJ302468	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	cerviculata
AJ302461	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	cerviculata
AJ302467	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	alsophila
AJ302465	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	scoparia
AJ302462	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	kochiana
AJ302466	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	vitis
AJ302463	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Eutypella	leprosa
DQ832195	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Rhodotorula	Rhodotorula	glutinis
DQ317350	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	sp.
HM589265	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	sp.
DQ317351	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	sp.
DQ402525	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	microsporus
HM589266	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	sp.
AF411061	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycopsidaceae	Saccharomycopsis	crataegensis
FJ426972	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	americana
FJ426981	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	betae
FJ426984	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	chrysanthemicola
FJ426988	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	clematidina
FJ426993	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	coffeae-arabicae
FJ426995	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	epicoccina
FJ426999	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	eupyrena
FJ427001	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	exigua
FJ427002	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	gardeniae
FJ427007	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	glomerata
FJ427013	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	glomerata
FJ427022	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	herbarum
FJ427024	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	infossa
FJ427026	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	jolyana
FJ427030	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	multirostrata
FJ427043	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	omnivirens
FJ427049	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	pimprina
FJ427051	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	pinodella
FJ427067	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	sorghina
FJ427083	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	violicola
FJ427084	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	zantedeschiae
FJ427086	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	zeae-maydis
AF035778	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	fungicola
AY831563	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	medicaginis
DQ474084	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	macrostoma
FJ427000	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	eupyrena
GU237709	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	complanata
KF251212	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	herbarum
AF050272	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	pisciphila
AY251087	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	minourae
AY857508	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	saturnica
AY857528	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	lecanii-corni
EF551462	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	bergeri
EU035402	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	australiensis
EU035405	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	chaetospira
EU035409	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	potulentorum
EU035413	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	sylvestris
EU103985	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	devriesii
EU103986	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	arxii
EU103987	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	carrionii
EU103995	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	emmonsii
EU103997	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	boppii
EU137291	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	samoensis
EU137293	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	mycetomatis
EU137295	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	carrionii
EU137318	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	immunda
EU137322	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	carrionii
GU225940	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	castellanii
AY598849	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zygophiala	jamaicensis
AY598853	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zygophiala	wisonsinensis
AY598856	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zygophiala	tardicrescens
EF164898	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zygophiala	jamaicensis
EF164899	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zygophiala	cryptogama
AF173313	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Teratosphaeria	molleriana
AY598887	Fungi	Ascomycota	Dothideomycetes	Dothideales	Incertaesedis	Peltaster	fructicola
AY598888	Fungi	Ascomycota	Dothideomycetes	Dothideales	Incertaesedis	Peltaster	fructicola
DQ780343	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	sphaerospermum
DQ780364	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	halotolerans
DQ780374	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	salinae
DQ780379	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	langeronii
DQ780388	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	fusiforme
EF679334	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	antarcticum
EF679363	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	herbarum
EF679375	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	macrocarpum
EF679388	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	spinulosum
EF679389	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	subinflatum
FJ936160	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	pini-ponderosae
HM147998	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	asperulatum
HM148000	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	basi-inflatum
HM148001	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	chalastosporoides
HM148003	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	cladosporioides
HM148072	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	cucumerinum
HM148090	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	exasperatum
HM148095	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	gamsianum
HM148096	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	globisporum
HM148101	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	inversicolor
HM148115	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	lycoperdinum
HM148120	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	paracladosporioides
HM148121	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	perangustum
HM148154	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	phyllophilum
HM148193	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	rectoides
HM148197	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	tenuissimum
JF499837	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	phaenocomae
JF770450	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	grevilleae
JN906978	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	aphidis
JN906979	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	arthropodii
JN906980	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Davidiellaceae	Cladosporium	echinulatum
AB071770	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Ajellomyces	(Histoplasma) capsulatus
Y13995	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Ajellomyces	(Histoplasma) duboisii
AB035044	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	laurentii
AB035045	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	aureus
AB085804	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	flavescens
AF145320	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	vishniacii
AF145322	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	friedmannii
AF145326	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	antarcticus
AF145328	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	adeliensis
AF444339	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	uzbekistanensis
AF444372	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	saitoi
AF444390	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	sp.
AF472627	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	perniciosus
AF472628	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	nemorosus
AY188360	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	sp.
DQ830986	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	anemochorus
EF056299	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	aureus
EF056303	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	flavescens
EU266557	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	bhutanensis
FM178287	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	sp.
FN428883	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	nemorosus
FN428898	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	laurentii
FN428900	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	laurentii
HE855910	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	laurentii
JX188242	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	sp.
JX188243	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	sp.
AF388917	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	discreta
AF388920	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	dodgei
AF388921	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	galapagosensis
AF388924	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	lineolata
AF388926	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	sitophila
AY681185	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	africana
AY681187	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	cerealis
AY681189	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	reticulata
AY681190	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	calospora
AY681193	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	crassa
AY681194	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	tetrasperma
AY681177	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	bonaerensis
AY681198	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria	alcina
AY681192	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	intermedia
AY681171	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria	lappae
AY681178	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	tetrasperma
AY681197	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	cratophora
AY681195	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria	tomento-alba
AY681184	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	saitoi
AY681188	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria	fimicola
AY681181	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	dictyophora
AY681196	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	brevispora
AY681182	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	hippopotama
AY681173	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria	superba
AF439460	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	congesta
AF439461	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	dryadis
AF439462	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	taiwanensis
AF439465	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	typharum
AF439479	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Phaeosphaeria	eustoma
AF439482	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Phaeosphaeria	halima
AF439484	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Phaeosphaeria	herpotrichoides
AF439486	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Phaeosphaeria	juncicola
AF439488	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Phaeosphaeria	juncophila
AF439493	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Phaeosphaeria	nodorum
AF439495	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Phaeosphaeria	oryzae
AF439496	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Phaeosphaeria	padellana
AF439505	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Phaeosphaeria	spartinae
AF439508	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Phaeosphaeria	vagans
M96384	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	maculans
U04207	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	doliolum
DQ361045	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycopsidaceae	Saccharomycopsis	schoenii
AB233175	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Rugonectria	castaneicola
AB233176	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Rugonectria	rugulosa
HM364295	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	fuckeliana
HM364297	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	ramulariae
HM364290	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	radicicola
HM364298	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	ditissima
HM364299	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	jungneri
HM364301	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	coprosmae
HM364293	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	fuckeliana
HM364302	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	liriodendri
HM364292	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	fuckeliana
HM364300	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	fuckeliana
HM364291	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	fuckeliana
HM364294	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	discophora
HM364296	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	discophora
HM484854	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cosmospora	vilior
HM364303	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	ramulariae
HM484682	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	cinnabarina
EF607078	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	destructans
AF335925	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Candida	pararugosa
AF335931	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	(Cryptococcus) albidus
AF335932	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	diffluens
AF335935	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	laurentii
AF335936	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	neoformans
AF335948	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Rhodotorula	Rhodotorula	glutinis
AF335949	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Rhodotorula	Rhodotorula	rubra
AF335956	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trichosporonaceae	Trichosporon	asahii
AF335957	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trichosporonaceae	Trichosporon	cutaneum
AF335958	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trichosporonaceae	Trichosporon	inkin
AF335959	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trichosporonaceae	Trichosporon	jirovecii
AF335960	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trichosporonaceae	Trichosporon	mucoides
AF336837	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	(Candida) glabrata
AF336845	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	liquefaciens
L47112	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Candida	tropicalis
AB011519	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	marxianus
AF336844	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	lusitaniae
AF336843	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Pichia	fermentans
AF335942	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Cyberlindnera	fabianii
AF411417	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Pichia	kudriavzevii
AF335927	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Candida	rugosa
AF335943	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Cyberlindnera	veronae
AF411418	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Candida	pararugosa
AF336836	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	(Candida) glabrata
AF335926	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Candida	beverwijkiae
AF336840	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Candida	intermedia
AF335946	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kodamaea	ohmeri
AF335947	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kodamaea	ohmeri
AF335929	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Cyberlindnera	jadinii
GU646862	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Rhodotorula	Rhodotorula	taiwanensis
JN246543	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Rhodotorula	Rhodotorula	glutinis
JN246552	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Rhodotorula	Rhodotorula	pyritica
JN246554	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Rhodosporidium	Rhodosporidium	feracious
JN246555	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Rhodosporidium	Rhodosporidium	feracious
AF444539	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Rhodotorula	Rhodotorula	glutinis
AB073259	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Rhodosporidium	Rhodosporidium	sphaerocarpum
DQ317342	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	sp.
DQ779785	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	sp.
